"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
1025,669134,"Campusano, Luis",1025,100,0.227,0.134,0.24,0.361,0.282,0.289,0.242,63,277,87.7,9.9,2240,89.2,89.32,107,522,503,0.09999999999999432,6.46,107,151,123,147,301,322,292,"8.833","-8.833","67.5","7.5",299,237,42,13,0,8,41,13.7,20,6.7,2.3474,0.58683,0.37172,0.15377,"91.5",151,34.61538461538461,4.700854700854701,3.678929765886288,5.77,-0.78,0.13,2.26,0.281,11,"-0.861756098",0.297,0.35,"0.861756098",-0.015,-0.01599999999999996,0.011,-0.007,20.5,"39.3",6.793835986441996,1.3854492847226734,25.557688267148855,0.5736607142857143,37.69881544772815,27.068057266651497
1024,518792,"Heyward, Jason",1024,100,0.211,0.202,0.226,0.412,0.3,0.29,0.233,48,228,88,10.4,2247,89.6,89.77,122,508,516,0.20000000000000284,6.38,119,146,125,151,295,321,298,"3.002","-3.002","71.8","8.3",256,178,24,12,2,10,53,20.7,20,7.8,2.30217,0.58624,0.38652,-0.40902,"92.3",132,42.04545454545455,5.681818181818182,3.90625,5.78,-1.46,-0.02,2.38,0.282,10,"-0.293164063",0.304,0.346,"0.293164063",-0.022,-0.02200000000000002,0.066,0.01,24,"37.0",11.32233690670218,-9.076366900631822,27.148872994130766,0.6329113924050633,44.869084798684696,27.426980073925932
1020,645302,"Robles, Victor",1020,100,0.307,0.126,0.37,0.433,0.357,0.326,0.257,78,254,82.1,10.4,2283,88.8,89.11,138,558,462,0.29999999999999716,6.46,103,149,103,146,297,319,289,"-11.41","11.41","63.1","6.5",295,210,54,20,0,4,53,18,21,7.1,2.30546,0.6234,0.21483,-0.03452,"90.6",138,28.708133971291865,6.220095693779904,4.406779661016949,5.68,-0.65,0.18,2.21,0.381,13,"1.118627451",0.338,0.389,"-1.118627451",0.05,0.04299999999999998,0.044,0.031,24.7,"37.7",11.59679251060899,-5.616699982859436,33.81953215177169,0.4701348747591522,38.838236359017316,25.75893093978449
1020,595281,"Kiermaier, Kevin",1020,100,0.197,0.116,0.272,0.313,0.241,0.232,0.195,51,259,83.5,4.1,2278,89.2,89.4,210,560,460,0.20000000000000284,6.42,112,145,103,150,285,318,297,"15.621","-15.621","67.2","6.9",281,181,34,9,3,5,86,30.6,12,4.3,2.32567,0.58444,0.31643,-0.17413,"90.7",134,30,3.888888888888889,2.491103202846975,5.76,-1.12,-0.09,2.34,0.237,7,"-1.531470588",0.237,0.278,"1.531470588",0.002,0,0.035,0.009,37.5,"37.4",4.181647857271823,-1.1521779803051422,30.562130596684803,0.38923395445134573,38.09222889732518,24.871946894554174
1014,444482,"Peralta, David",1014,100,0.267,0.148,0.316,0.415,0.329,0.313,0.259,63,236,88.1,9,2244,89.5,89.77,145,516,498,0.29999999999999716,6.47,116,147,123,151,290,320,302,"-2.23","2.23","69.5","7.1",260,182,44,11,0,8,54,20.8,22,8.5,2.32767,0.59331,0.38044,-0.31207,"91.8",144,42.30769230769231,5.4945054945054945,3.8461538461538463,5.7,-1.43,-0.13,2.34,0.335,10,"0.219921105",0.327,0.376,"-0.219921105",0.008,0.008000000000000007,0.039,0.016,28.1,"36.8",5.253678635759936,-0.5613729628560169,30.878411661442264,0.40643863179074446,36.71208617230807,26.16306795747494
1011,677649,"Duran, Ezequiel",1011,100,0.246,0.075,0.31,0.321,0.268,0.251,0.215,66,268,86.8,8.7,2250,88.7,88.83,141,570,441,0.09999999999999432,6.43,107,151,115,147,306,326,291,"8.916","-8.916","69.7","7.1",284,206,52,11,0,3,63,22.2,13,4.6,2.36451,0.58639,0.30122,0.02574,"91.5",152,35.92233009708738,3.3980582524271843,2.464788732394366,5.7,-0.6,0.23,2.32,0.285,7,"-0.88189911",0.255,0.309,"0.88189911",0.031,0.02999999999999997,0.012,0.017,24.7,"37.1",5.088402929493109,2.256841673796447,25.766817751685572,0.42234848484848486,35.67622295940452,29.81186845201679
1010,676801,"McCormick, Chas",1010,100,0.211,0.095,0.274,0.306,0.257,0.285,0.223,51,242,84.8,13.9,2261,89,89.09,168,537,473,0.09999999999999432,6.49,107,151,112,146,299,326,290,"9.147","-9.147","68.4","7.3",267,174,39,6,1,5,72,27,17,6.4,2.27415,0.66729,0.35413,0.10337,"90.8",161,32.758620689655174,7.471264367816093,4.868913857677903,5.8,-0.59,0.1,2.28,0.271,13,"-0.905643564",0.284,0.355,"0.905643564",-0.012,-0.012999999999999956,-0.049,-0.028,31.3,"38.9",16.80043413501217,7.419208857147208,37.62138477630072,0.4012605042016807,42.76098857601329,24.11265117009158
1009,678246,"Vargas, Miguel",1009,100,0.15,0.107,0.177,0.257,0.233,0.26,0.175,31,206,86.2,21.3,2293,89.3,89.62,97,450,559,0.29999999999999716,6.47,109,151,121,146,300,322,292,"11.859","-11.859","67.7","7.6",237,152,19,7,0,5,57,24.1,25,10.5,2.24438,0.66474,0.31159,-0.05022,"90.2",161,26.31578947368421,4.605263157894736,2.9535864978902953,5.79,-0.51,0.15,2.33,0.249,7,"-1.175322101",0.276,0.288,"1.175322101",-0.025,-0.027000000000000024,-0.031,-0.027,21.6,"38.4",10.488746578922706,-2.4686592167306527,36.23850113984008,0.5855855855855856,36.17457882214707,33.656916788657966
1008,624503,"Gordon, Nick",1008,100,0.227,0.142,0.271,0.369,0.271,0.263,0.218,59,260,86.2,6.5,2239,89.4,89.65,193,603,405,0.29999999999999716,6.46,114,146,110,151,291,320,299,"11.283","-11.283","66.4","7.1",275,196,39,11,1,8,67,24.4,11,4,2.28998,0.60347,0.33796,-0.24934,"90.4",138,29.896907216494846,6.185567010309279,4.363636363636364,5.71,-1.5,-0.23,2.36,0.258,12,"-1.119345238",0.252,0.351,"1.119345238",0.009,0.006000000000000005,0.018,0.008,32,"37.7",8.254060199930604,3.86672279500994,33.946899296459705,0.425,36.56856183565762,23.989017962582672
1005,669222,"Senzel, Nick",1005,100,0.195,0.136,0.232,0.331,0.273,0.298,0.229,46,236,83.5,15.1,2270,89.3,89.86,113,473,532,0.6000000000000085,6.55,108,151,120,146,300,320,290,"8.369","-8.369","66.5","7.4",266,176,28,11,0,7,61,22.9,27,10.2,2.32229,0.56698,0.34366,0.0511,"90.5",144,26.704545454545453,5.681818181818182,3.7593984962406015,5.73,-0.65,0.23,2.22,0.28,10,"-0.832736318",0.311,0.355,"0.832736318",-0.034,-0.030999999999999972,-0.024,-0.025,23.9,"36.9",9.401086421381036,-0.4741281826024678,32.70080013420992,0.5376344086021505,38.770513133432296,25.644925034163517
1003,694388,"Loperfido, Joey",1003,100,0.214,0.136,0.331,0.35,0.268,0.254,0.204,52,243,87.6,12,2259,89.2,89.27,186,526,477,0.09999999999999432,6.37,114,145,114,151,288,325,299,"8.994","-8.994","70.7","7.7",262,150,31,13,4,4,95,36.3,13,5,2.31204,0.60956,0.34149,-0.19314,"90.7",151,34.66666666666667,4,2.2900763358778624,5.77,-1.15,-0.04,2.37,0.264,6,"-0.89670987",0.257,0.311,"0.89670987",0.01,0.007000000000000006,0.039,0.014,35.4,"38.0",15.418247916131675,4.50586917817389,38.42852054358962,0.42105263157894735,38.58755035644856,25.467520830287718
992,669234,"Malloy, Justyn-Henry",992,100,0.203,0.163,0.297,0.366,0.291,0.267,0.179,41,202,87.6,18.7,2274,88.6,88.97,159,435,557,0.4000000000000057,6.44,107,151,122,146,300,325,290,"4.589","-4.589","66.8","6.9",230,119,25,7,1,8,85,37,23,10,2.34227,0.60009,0.23608,0.02817,"90.6",169,37.81512605042017,10.92436974789916,5.6521739130434785,5.66,-0.84,0.27,2.3,0.291,13,"-0.462600806",0.271,0.327,"0.462600806",0.024,0.019999999999999962,0.039,0.024,36.6,"38.5",17.13257154560494,-0.6476166939160166,41.424972147625375,0.45305164319248825,38.61226348031529,32.64683557967833
991,671213,"Casas, Triston",991,100,0.242,0.223,0.311,0.464,0.344,0.332,0.22,51,211,90.2,10.5,2222,88.6,88.8,142,441,550,0.20000000000000284,6.46,117,147,132,152,284,323,308,"-11.167","11.167","72.4","7.7",238,135,30,8,0,13,76,31.9,26,10.9,2.42931,0.52374,0.26079,-0.15733,"92.4",166,45.18518518518518,13.333333333333334,7.563025210084033,5.76,-0.81,-0.2,2.28,0.328,18,"1.126841574",0.309,0.454,"-1.126841574",0.022,0.019000000000000017,0.01,0.012,32.2,"39.8",11.41345558122173,1.6973323353211436,36.60473992994696,0.5052083333333334,39.633007049463465,29.692687970954196
988,689172,"Wisely, Brett",988,100,0.238,0.107,0.301,0.345,0.272,0.255,0.215,60,252,85.2,14.6,2236,88.9,89.19,110,489,499,0.29999999999999716,6.41,115,146,106,151,289,319,302,"11.431","-11.431","64.6","6.6",272,192,42,13,1,4,65,23.9,13,4.8,2.3792,0.55317,0.32654,-0.23661,"90.6",158,31.746031746031743,5.291005291005291,3.6764705882352944,5.8,-1.08,-0.21,2.28,0.278,10,"-1.156983806",0.259,0.313,"1.156983806",0.023,0.019000000000000017,0.032,0.017,22.5,"37.8",6.6885624799067696,-2.9635349885130347,32.93179994669142,0.38949671772428884,32.87106584238046,29.991498053041806
977,543685,"Rendon, Anthony",977,100,0.218,0.049,0.257,0.267,0.264,0.286,0.224,45,206,87.9,14,2292,89.5,89.57,49,392,585,0.09999999999999432,6.43,108,151,121,146,303,321,291,"5.857","-5.857","66.6","6.7",238,175,35,10,0,0,35,14.7,23,9.7,2.26996,0.62732,0.30214,0.1412,"91.0",162,37.142857142857146,2.2857142857142856,1.680672268907563,5.8,-1.23,0.26,2.29,0.307,4,"-0.599488229",0.314,0.313,"0.599488229",-0.006,-0.007000000000000006,-0.046,-0.022,12.5,"38.0",7.375951982882267,-1.8334592885582026,33.25359980055569,0.4824561403508772,33.94261841906913,26.582887729712304
966,660766,"Yepez, Juan",966,100,0.284,0.147,0.32,0.431,0.333,0.297,0.253,64,225,86.3,8.2,2264,88.7,89.12,107,484,482,0.3999999999999915,6.5,109,150,124,147,303,321,293,"-2.121","2.121","69.0","7.2",248,188,43,15,0,6,41,16.5,18,7.3,2.39006,0.54483,0.36449,-0.09302,"90.9",143,35.638297872340424,5.851063829787234,4.435483870967742,5.82,-0.41,0.32,2.29,0.336,11,"0.219565217",0.311,0.353,"-0.219565217",0.031,0.025000000000000022,0.078,0.036,22.1,"37.8",7.299449613283803,-1.0476403467025417,30.35137537625751,0.5198329853862212,36.514924895644405,25.594747902934692
964,527038,"Flores, Wilmer",964,100,0.206,0.112,0.22,0.318,0.262,0.285,0.221,44,214,83.5,21.4,2225,88.9,89.18,59,423,541,0.29999999999999716,6.44,108,151,122,146,299,320,292,"9.238","-9.238","64.1","6.8",241,186,28,12,0,4,33,13.7,19,7.9,2.28952,0.63699,0.36397,-0.04708,"90.7",160,27.717391304347828,5.978260869565218,4.564315352697095,5.82,-0.16,0.18,2.27,0.274,11,"-0.958298755",0.295,0.339,"0.958298755",-0.015,-0.020999999999999963,-0.021,-0.023,13.9,"37.2",9.62125594999324,-4.190120705773995,31.55795122887013,0.5234159779614325,33.44236956057547,30.099632432967578
958,641432,"Calhoun, Willie",958,100,0.245,0.135,0.263,0.38,0.305,0.305,0.258,56,229,89,12.4,2256,89.3,89.45,55,418,540,0.20000000000000284,6.4,117,146,122,152,297,321,300,"1.765","-1.765","68.6","6.6",253,199,35,16,0,5,31,12.3,22,8.7,2.27047,0.62944,0.31731,-0.23963,"91.6",153,37.68844221105528,3.015075376884422,2.371541501976284,5.81,-1.53,-0.16,2.32,0.312,6,"-0.184237996",0.326,0.354,"0.184237996",-0.013,-0.014000000000000012,0.026,0,13.2,"39.1",2.9151021557306054,-1.3830254648295055,22.947849186191608,0.39185750636132316,37.434815308574905,31.516417739956154
955,624415,"Biggio, Cavan",955,100,0.197,0.106,0.288,0.303,0.285,0.256,0.179,37,188,80.3,20.1,2275,89.2,89.31,87,365,590,0.09999999999999432,6.41,114,146,113,152,289,321,297,"2.045","-2.045","63.8","6.8",224,118,27,5,0,5,72,32.1,24,10.7,2.29814,0.61689,0.33642,-0.31989,"89.6",154,16.94915254237288,2.5423728813559325,1.3392857142857142,5.69,-1.33,-0.15,2.4,0.314,3,"-0.214136126",0.298,0.239,"0.214136126",0.018,0.016000000000000014,0.064,0.029,23.8,"36.7",9.670042147263151,-4.321060944050261,37.31212077189758,0.4551282051282051,34.193920378505354,26.693099582233774
952,518735,"Grandal, Yasmani",952,100,0.228,0.172,0.248,0.4,0.308,0.325,0.246,49,215,90.1,10.2,2245,89,89.21,78,389,563,0.20000000000000284,6.4,115,147,124,150,299,322,298,"-6.316","6.316","67.2","7.2",243,173,30,10,0,9,46,18.9,24,9.9,2.36283,0.55904,0.39337,-0.39337,"92.4",156,42.77456647398844,9.826589595375722,6.995884773662551,5.74,-1.09,-0.13,2.31,0.304,17,"0.663445378",0.321,0.419,"-0.663445378",-0.018,-0.017000000000000015,-0.019,-0.017,20.1,"38.2",9.11906432367943,0.42199626893274345,26.791498683285035,0.628032345013477,36.5609748223432,33.421866528587394
945,641313,"Anderson, Tim",945,100,0.214,0.013,0.301,0.226,0.208,0.23,0.215,50,234,86.1,1.4,2234,88.8,89.04,158,516,429,0.20000000000000284,6.48,109,150,120,147,304,319,286,"23.718","-23.718","67.8","7.1",241,166,47,3,0,0,68,28.2,7,2.9,2.31515,0.62838,0.38953,-0.0609,"90.5",128,30.303030303030305,1.8181818181818181,1.2448132780082988,5.74,-0.38,0.24,2.22,0.237,3,"-2.50984127",0.238,0.283,"2.50984127",-0.001,-0.0010000000000000009,-0.057,-0.022,30.6,"38.8",9.162961488938558,9.985367265298292,39.88858271193619,0.48081264108352145,37.81827234425946,25.3792159268468
934,668885,"Martin, Austin",934,100,0.253,0.099,0.314,0.352,0.297,0.297,0.259,59,233,86,12,2284,88.9,89.21,91,425,509,0.29999999999999716,6.47,105,150,113,146,302,320,286,"4.447","-4.447","63.7","6.7",257,188,39,18,1,1,47,18.3,20,7.8,2.31296,0.6147,0.26373,0.01728,"90.7",147,33.51063829787234,1.0638297872340425,0.7782101167315175,5.82,-0.63,0.2,2.33,0.318,2,"-0.476124197",0.323,0.341,"0.476124197",-0.006,-0.0050000000000000044,0.011,0,21.4,"39.8",7.710571466918511,-4.5040652142183735,39.62145360420545,0.47619047619047616,35.928926548108585,30.56341797922808
923,660707,"Montero, Elehuris",923,100,0.205,0.098,0.251,0.304,0.254,0.269,0.208,46,224,89.5,17.1,2273,88.2,88.65,151,499,424,0.3999999999999915,6.44,108,152,121,147,307,327,294,"10.96","-10.96","73.5","7.5",247,171,32,10,0,4,56,22.7,20,8.1,2.55164,0.40742,0.19538,-0.0526,"92.4",164,41.76470588235294,7.647058823529412,5.263157894736842,5.71,-0.82,0.36,2.15,0.267,13,"-1.187432286",0.274,0.324,"1.187432286",-0.003,-0.007000000000000006,-0.02,-0.015,30.3,"37.5",7.011278009403908,-13.884047309232685,34.23714353615582,0.3697674418604651,34.614239938047206,36.62757541755637
919,665839,"Valdez, Enmanuel",919,100,0.214,0.149,0.253,0.363,0.275,0.304,0.234,43,201,89,19.4,2229,88.8,88.98,89,403,516,0.20000000000000284,6.43,114,145,112,150,281,319,302,"7.304","-7.304","68.8","7.4",223,153,25,12,0,6,53,23.8,17,7.6,2.40798,0.56307,0.34388,-0.23221,"91.7",169,42.384105960264904,9.271523178807946,6.278026905829597,5.69,-1.29,-0.15,2.31,0.27,14,"-0.794776931",0.292,0.407,"0.794776931",-0.02,-0.021999999999999964,-0.044,-0.029,22.1,"38.6",9.637224380973022,-4.9690187785513995,29.00053424260257,0.6055555555555555,35.66566597373402,27.561048709751933
917,628451,"Ibáñez, Andy",917,100,0.241,0.116,0.31,0.357,0.287,0.268,0.214,54,224,88.1,20.3,2265,88.4,88.54,149,484,433,0.09999999999999432,6.34,107,151,118,147,300,324,289,"4.052","-4.052","68.3","7.2",244,163,39,9,1,5,63,25.8,15,6.1,2.34778,0.61874,0.3493,-0.17972,"91.0",158,33.12883435582822,4.9079754601226995,3.278688524590164,5.78,0.44,0.07,2.36,0.295,8,"-0.441875682",0.274,0.324,"0.441875682",0.027,0.020999999999999963,0.033,0.019,30.8,"39.1",7.164005326925483,-4.3008926647194725,28.092497899098873,0.44468546637744033,35.730315136106626,29.428617926772795
905,660670,"Acuña Jr., Ronald",905,100,0.25,0.115,0.326,0.365,0.322,0.35,0.261,48,192,92.2,8.6,2261,90.1,90.48,117,425,480,0.4000000000000057,6.55,110,152,122,148,308,328,294,"-4.493","4.493","74.6","7.5",222,139,35,8,1,4,53,23.9,27,12.2,2.09992,0.74506,0.42373,0.19804,"92.4",150,48.55072463768116,9.420289855072465,5.8558558558558556,5.74,-0.89,0.05,2.41,0.351,13,"0.496464088",0.361,0.427,"-0.496464088",-0.011,-0.010000000000000009,-0.062,-0.028,27.5,"38.0",9.369422291508148,6.6108779628160566,35.2152569499893,0.5487465181058496,37.31178089681398,30.03013012757278
903,676369,"Velázquez, Nelson",903,100,0.2,0.166,0.237,0.366,0.28,0.304,0.214,41,205,88.2,17.5,2299,87.9,88.14,149,420,483,0.19999999999998863,6.43,109,151,121,147,305,326,296,"4.883","-4.883","72.0","7.4",230,147,24,8,1,8,61,26.5,19,8.3,2.45783,0.53756,0.1318,-0.11599,"91.8",164,38.095238095238095,8.843537414965986,5.6521739130434785,5.74,-0.64,0.35,2.28,0.274,13,"-0.540753045",0.291,0.396,"0.540753045",-0.014,-0.01699999999999996,-0.03,-0.024,35.5,"39.3",12.081526255971085,-4.719816639269153,30.258596632498495,0.6020942408376964,36.16094194010838,32.09313622046363
901,682177,"Schneemann, Daniel",901,100,0.218,0.15,0.306,0.368,0.295,0.277,0.209,42,193,88.5,11.1,2220,88.9,89.3,140,442,459,0.3999999999999915,6.46,116,146,110,151,284,318,300,"1.607","-1.607","69.3","6.9",221,126,25,10,2,5,70,31.7,25,11.3,2.40443,0.51158,0.35937,-0.27761,"90.7",157,38.095238095238095,4.761904761904762,2.7149321266968327,5.69,-1.16,-0.23,2.28,0.303,6,"-0.178357381",0.299,0.307,"0.178357381",0.009,0.0040000000000000036,0.061,0.018,31.7,"37.2",12.754625900584871,2.855221258435632,33.93948894232138,0.5240274599542334,35.00162800837623,32.636194929218945
900,666150,"Fletcher, Dominic",900,100,0.206,0.049,0.273,0.256,0.227,0.244,0.219,46,223,83.5,11.2,2247,89,89.31,90,425,475,0.29999999999999716,6.51,113,146,107,151,281,317,299,"18.625","-18.625","64.7","6.4",240,168,37,8,0,1,58,24.2,10,4.2,2.32479,0.60029,0.41762,-0.13882,"90.4",153,26.785714285714285,1.7857142857142856,1.25,5.72,-0.88,-0.2,2.24,0.249,3,"-2.069444444",0.262,0.282,"2.069444444",-0.013,-0.013000000000000012,-0.026,-0.017,21.2,"36.5",0.6655363666099585,5.638631825148268,27.490784287605123,0.3224181360201511,35.15257076940267,26.400283884661103
896,624431,"Trevino, Jose",896,100,0.215,0.139,0.228,0.354,0.284,0.267,0.203,45,209,87.8,9.8,2273,89,89.18,68,363,533,0.20000000000000284,6.47,106,150,119,146,299,319,284,"2.381","-2.381","67.5","6.9",234,171,32,5,0,8,41,17.5,20,8.5,2.29096,0.6417,0.33702,-0.18147,"91.4",145,35.08771929824561,5.263157894736842,3.8461538461538463,5.74,0.03,0.11,2.28,0.288,9,"-0.265736607",0.279,0.312,"0.265736607",0.012,0.008999999999999952,0.042,0.017,18.7,"37.8",7.782870730994598,-0.08007291143988132,21.60406638814313,0.6899696048632219,39.46159039585149,28.286661742258936
891,669003,"Mitchell, Garrett",891,100,0.255,0.214,0.359,0.469,0.351,0.312,0.232,50,196,86.5,2,2265,89.5,89.92,138,396,495,0.4000000000000057,6.49,115,145,107,150,293,320,302,"-6.694","6.694","72.6","7.1",224,127,27,12,3,8,71,31.7,25,11.2,2.28274,0.607,0.32552,-0.26331,"91.7",139,37.301587301587304,8.73015873015873,4.910714285714286,5.73,-1.26,-0.14,2.4,0.342,11,"0.751290685",0.322,0.374,"-0.751290685",0.023,0.020000000000000018,0.095,0.039,34.8,"38.3",8.973381382307124,4.371448063905821,33.45372924618492,0.538860103626943,36.10602999701474,28.109480252834537
883,641658,"Hampson, Garrett",883,100,0.23,0.07,0.314,0.3,0.253,0.242,0.206,49,213,83.8,14.7,2258,88.6,88.92,96,420,463,0.30000000000001137,6.42,101,149,104,146,305,321,288,"14.966","-14.966","65.4","6.7",230,158,35,13,1,0,59,25.7,13,5.7,2.32313,0.62244,0.22316,-0.14107,"90.6",159,30.37974683544304,4.430379746835443,3.0434782608695654,5.85,0.37,0.14,2.35,0.272,7,"-1.694903737",0.251,0.282,"1.694903737",0.024,0.02100000000000002,0.018,0.011,22.9,"42.0",7.2852103646372885,-2.5899459159036238,31.53979483438564,0.4900497512437811,36.259112368078476,32.295280340010734
882,571657,"Farmer, Kyle",882,100,0.214,0.14,0.252,0.353,0.283,0.292,0.225,46,215,87.7,17.9,2255,89,89.3,94,428,454,0.29999999999999716,6.48,108,151,121,146,301,322,289,"5.706","-5.706","64.9","6.7",240,168,27,13,1,5,49,20.4,17,7.1,2.24511,0.6756,0.30733,-0.05955,"90.8",169,29.761904761904763,5.357142857142857,3.75,5.86,-0.06,0.17,2.29,0.287,9,"-0.646938776",0.298,0.361,"0.646938776",-0.011,-0.01100000000000001,-0.008,-0.009,22,"41.7",11.494420012488218,-0.6723087661581195,31.23885931248049,0.44611528822055135,36.54995639060415,32.40220999944045
882,682622,"Marte, Noelvi",882,100,0.21,0.092,0.291,0.301,0.243,0.268,0.225,48,229,87,11.3,2310,88.6,89.02,153,477,405,0.4000000000000057,6.51,108,151,122,146,302,321,290,"15.19","-15.19","71.4","7.5",242,155,35,9,0,4,75,31,9,3.7,2.49732,0.46289,0.22212,0.08447,"91.2",138,36.12903225806451,6.451612903225806,4.132231404958678,5.83,-0.95,0.31,2.2,0.248,10,"-1.722222222",0.263,0.346,"1.722222222",-0.015,-0.015000000000000013,-0.045,-0.025,32.1,"39.5",9.456925775350447,-3.7252363071006034,31.895154357259713,0.5233050847457628,36.38288799172885,32.7505633935357
882,596103,"Slater, Austin",882,100,0.209,0.056,0.294,0.266,0.273,0.303,0.232,37,177,86.6,5,2187,88.8,89.03,113,379,503,0.20000000000000284,6.42,108,151,115,146,306,323,291,"5.213","-5.213","69.6","6.7",212,121,31,4,0,2,60,28.3,26,12.3,2.26702,0.70394,0.45463,-0.27344,"91.4",162,37.1900826446281,3.3057851239669422,1.8867924528301887,5.85,0.8,0.17,2.4,0.321,4,"-0.591043084",0.341,0.319,"0.591043084",-0.023,-0.020000000000000018,-0.053,-0.03,29.8,"39.4",10.452490148680363,9.608283876723622,38.27773532812106,0.4260355029585799,33.882619939886425,28.613060895925248
878,623912,"Ramírez, Harold",878,100,0.261,0.063,0.321,0.324,0.265,0.251,0.236,62,238,87,-0.2,2248,88.4,88.36,155,493,385,0,6.37,106,150,122,147,302,323,289,"11.508","-11.508","69.9","7.2",246,189,52,7,1,2,50,20.3,5,2,2.40181,0.57386,0.289,-0.10877,"91.5",126,34.40860215053764,3.225806451612903,2.4390243902439024,5.84,-0.32,0.18,2.21,0.28,6,"-1.31070615",0.258,0.311,"1.31070615",0.025,0.02200000000000002,0.013,0.014,31.4,"41.0",-0.181619505013462,3.327771593169857,35.180268298127075,0.23394495412844038,39.206525058362054,25.595144257937978
875,543510,"McCann, James",875,100,0.234,0.154,0.273,0.388,0.288,0.313,0.245,50,214,87.1,14.1,2297,89,89.29,126,456,419,0.29999999999999716,6.47,107,151,120,146,308,325,289,"2.372","-2.372","68.5","6.7",233,162,33,9,0,8,56,24,13,5.6,2.26058,0.66524,0.2706,-0.05607,"91.3",158,38.125,8.75,6.008583690987124,5.76,-0.42,0.21,2.35,0.279,14,"-0.271085714",0.296,0.418,"0.271085714",-0.011,-0.01699999999999996,-0.03,-0.025,27.6,"39.8",8.026514962595074,0.4926561583158288,38.67460653033815,0.4212962962962963,34.65744810937022,35.09815738888893
860,680718,"Barger, Addison",860,100,0.197,0.154,0.239,0.351,0.262,0.291,0.228,41,208,88.3,12.1,2223,88.8,88.85,110,398,462,0.10000000000000853,6.37,116,146,121,151,288,323,297,"8.744","-8.744","72.6","7.5",225,149,23,11,0,7,60,26.7,14,6.2,2.4073,0.55852,0.32921,-0.23023,"92.1",150,38.25503355704698,8.724832214765101,5.777777777777778,5.68,-1.26,-0.19,2.4,0.25,13,"-1.016744186",0.279,0.387,"1.016744186",-0.031,-0.029000000000000026,-0.036,-0.029,27.6,"36.9",7.3231849424728575,1.4798291839481714,32.2058428610162,0.4467005076142132,34.659602971894714,24.72768680989019
854,663757,"Grisham, Trent",854,100,0.19,0.196,0.217,0.385,0.295,0.302,0.199,34,179,87.9,16.8,2273,89.8,90.15,74,318,536,0.29999999999999716,6.49,114,145,106,151,289,324,295,"1.551","-1.551","67.5","7.5",208,125,17,8,0,9,57,27.4,21,10.1,2.1913,0.68419,0.33698,-0.29543,"92.3",168,46.03174603174603,11.904761904761903,7.211538461538461,5.73,-1.17,-0.14,2.43,0.286,15,"-0.181615925",0.296,0.385,"0.181615925",-0.009,-0.010000000000000009,0,-0.007,23.3,"38.6",14.677708387695267,-1.0305932424982833,29.646482093683833,0.6105610561056105,38.730552329621126,24.821693189660916
853,656413,"Fairchild, Stuart",853,100,0.215,0.153,0.261,0.368,0.288,0.293,0.215,45,209,83.1,18.7,2242,88.5,88.77,152,428,425,0.29999999999999716,6.45,108,151,112,146,300,321,289,"0.094","-0.094","66.5","7.2",233,152,29,8,0,8,60,25.8,17,7.3,2.36678,0.58618,0.31879,-0.13354,"91.5",142,37.333333333333336,8,5.150214592274678,5.86,0.26,0.18,2.28,0.286,12,"-0.01101993",0.287,0.376,"0.01101993",0,-0.0010000000000000009,-0.008,-0.005,35.5,"39.4",12.88916170142466,-11.258845169191966,33.475452564621506,0.5416666666666666,34.39785075910805,35.37181386260541
851,605113,"Ahmed, Nick",851,100,0.229,0.067,0.287,0.295,0.248,0.259,0.226,48,210,82.3,12.6,2270,88.8,89.01,121,466,385,0.20000000000000284,6.46,106,150,112,146,297,317,290,"12.176","-12.176","65.0","7.2",228,165,39,6,1,2,51,22.4,11,4.8,2.3703,0.5696,0.26394,-0.08867,"90.2",141,23.03030303030303,3.0303030303030303,2.1929824561403506,5.72,-0.37,0.22,2.33,0.267,5,"-1.430787309",0.266,0.32,"1.430787309",0.003,0.0010000000000000009,-0.025,-0.011,26,"36.0",12.107373701672135,-3.101927138086248,29.13607483393228,0.5807228915662651,37.27209178130371,34.61954933763917
